text,source,split
black people are like tires they work better with chains,ImplicitHate-stg2-irony,all
"a muslim couple just got married it is working out well enough , but the husband will not let his wife drive for at least <number> years . one day the wife go 's up to him and asks why she must wait such a long time . he replies "" oh well , to get your drivers licence in this country you must be <number> years or older """,ImplicitHate-stg2-irony,all
what do you call a good looking muslim ? asif,ImplicitHate-stg2-irony,all
what do you call a black woman who 's had <number> abortions ? a crime fighter,ImplicitHate-stg2-irony,all
why did a black man cross the road ? hey ! gimme back my wallet !,ImplicitHate-stg2-irony,all
"how do you fit a group of jews into a mercedes ? <number> in the front , <number> in the back and <number> in the ashtray .",ImplicitHate-stg2-irony,all
important sometimes it is very important if a sentence was said by a man or a woman . a good example : “ i used a whole pack of tissues during that awesome movie yesterday ! ”,ImplicitHate-stg2-irony,all
what do you call a woman who thinks she can do anything a man can do ? wrong .,ImplicitHate-stg2-irony,all
bad drivers are fined $ <number> now that s just sexist .,ImplicitHate-stg2-irony,all
"cooking is an important skill . cook for an african man , and he will be hungry for a day less . cook an african man , and all the nearby african men will be hungry for a day less . -- some tribe leader",ImplicitHate-stg2-irony,all
"wanna be like hitler , but have no oven ? throw a penny off a cliff .",ImplicitHate-stg2-irony,all
i painted my laptop black so it would run faster . <repeat> and now it wo n't work,ImplicitHate-stg2-irony,all
what do you call an ethiopian with buck teeth ? a rake .,ImplicitHate-stg2-irony,all
you want to hear a joke ? women 's rights,ImplicitHate-stg2-irony,all
what does a muslim do with their iphone <number> ? just kidding ! they prefer the note <number>,ImplicitHate-stg2-irony,all
what 's the difference between batman and a black man ? batman can go to the store without robin .,ImplicitHate-stg2-irony,all
"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know , i just fly the fighter jet .",ImplicitHate-stg2-irony,all
what do you do when someone is having a seizure in the bath ? throw a load of dirty laundry in .,ImplicitHate-stg2-irony,all
why are women like clouds ? because they dampen your day when they 're around but once they 're gone the day is much better .,ImplicitHate-stg2-irony,all
what is the difference between a homosexual and a mentally ill person ? nothing .,ImplicitHate-stg2-irony,all
how can you tell if a shark met an asian ? its fins are missing .,ImplicitHate-stg2-irony,all
"how many times can you screw a blonde ? i do n't know , how much time you got ?",ImplicitHate-stg2-irony,all
what do you give an african child for its first birthday ? roses on its grave .,ImplicitHate-stg2-irony,all
"pink shutters a man walked into a whore house and asked the man running it to give him the biggest black woman that the whore house had . the man at the counter said alright that will be <number> and told him to go to room <number> the man went up to room <number> and the biggest black woman he had ever seen answered the door . the man walked in and asked the woman to take off all her clothes , lay on the bed and spread her legs . <repeat> she did as she was told , the man stood there and just looked at her for a minute , then he said ok i m finished you can put your clothes back on . <repeat> the woman got up and was confused as she asked , "" why did nt you do anyting ? "" the man replied . <repeat> well i am painting my house brown and i wanted to see what it looked like with pink shutters",ImplicitHate-stg2-irony,all
darth vader … was the first black guy to freely admit to being the father .,ImplicitHate-stg2-irony,all
why are the japanese so skinny ? it did n't end very well for them the last time a fat man was in their country .,ImplicitHate-stg2-irony,all
what 's with all the recent terror attacks ? its ramadan . and you 're not you when you 're hungry .,ImplicitHate-stg2-irony,all
what do you call an ethiopian with a yeast infection ? a quarter pounder with cheese .,ImplicitHate-stg2-irony,all
what 's the difference between a black man and a lawn decoration ? a footstool and some rope .,ImplicitHate-stg2-irony,all
what 's black and screams ? stevie wonder answering the iron .,ImplicitHate-stg2-irony,all
"a black guy goes to a doctor 's office to get a vasectomy . he shows up in a limo wearing a tuxedo . when it 's his turn , the doctor looks at him and says , "" i 've seen a lot of things , but i 've never seen a guy coming in all dressed up like that ! "" and the black guy says , "" well , if i 'm gon na be im - po - tent , i 'm gon na look im - po - tent ! """,ImplicitHate-stg2-irony,all
who 's visiting millions of african children every year on christmas eve ? death .,ImplicitHate-stg2-irony,all
cripples what do you call three people in wheelchairs stacked on top of each other ? a vegetable rack .,ImplicitHate-stg2-irony,all
what s the difference between a black person and a colorful explosion in the sky ? fire works,ImplicitHate-stg2-irony,all
what happened to the girl who had a black heart ? cardiac arrest .,ImplicitHate-stg2-irony,all
i ca nt wait for harriet tubman to be on the $ <number> bill i can finally use black people as currency again .,ImplicitHate-stg2-irony,all
if you donate just <number> pound a month . . . you can help us make another advert with sad looking african children in it .,ImplicitHate-stg2-irony,all
why are black people so good at excel ? they know a lot about cells,ImplicitHate-stg2-irony,all
i 'm not racist there are black people in my family tree .,ImplicitHate-stg2-irony,all
"why should you never marry a jewish woman ? when dinner time comes , they 're too scared to get near the oven",ImplicitHate-stg2-irony,all
"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or fly a plane into it .",ImplicitHate-stg2-irony,all
"from what i understand most major religions all pray to the same god . after tragedies often i hear ' god has a plan ' well , frankly i think they are right . like after sandy hook , you know , like <number> kids were murdered . that was part of gods plan . i mean , how else is he going to keep coming up with virgins for the suicide bombers .",ImplicitHate-stg2-irony,all
what do you call a sheet of metal leaning on a tree ? free aboriginal housing .,ImplicitHate-stg2-irony,all
what do you call a homosexual on rollerblades ? rolaids,ImplicitHate-stg2-irony,all
what 's the difference between harry potter and jews ? harry escaped the chamber,ImplicitHate-stg2-irony,all
"so i almost dated this cute muslin chick in middle school but after her social media phase , she kinda blew up . <repeat>",ImplicitHate-stg2-irony,all
how many feminists does it take to change a light bulb ? feminists ca n't change anything .,ImplicitHate-stg2-irony,all
why do black people like the pokemon anime ? because they can relate to the main character 's fatherlessness .,ImplicitHate-stg2-irony,all
what do you call a letter from a feminist ? hate male,ImplicitHate-stg2-irony,all
what is ironic about the lgbt <allcaps> flag ? all the colors are straight .,ImplicitHate-stg2-irony,all
why did they plant trees in harlem ? for free public transit .,ImplicitHate-stg2-irony,all
"woman : what were the results from the test ? doctor : there are good news and bad news , the good news is that your child will always find a parking space",ImplicitHate-stg2-irony,all
did you hear about the woman who got hit by a car ? police are questioning why she was out of the kitchen .,ImplicitHate-stg2-irony,all
if a muslim beats his wife is it domestic violence or child abuse ?,ImplicitHate-stg2-irony,all
"what happens when you boil a cabbage ? i do n't know , a japanese guy stabbed him before i could find out .",ImplicitHate-stg2-irony,all
"offensive joke . well , i hope anyway a little black jewish boy says to his daddy , "" dad am i more black or jewish ? "" "" why do you ask ? "" , says the dad . the boy says , "" well a guy at school has a bike for sale for $ <number> and i ca n't decide if i want to haggle him down to $ <number> or just steal it . """,ImplicitHate-stg2-irony,all
what do you call a muslim at a peace rally ? lost .,ImplicitHate-stg2-irony,all
jews what 's the best jew joke ever ? the holocaust,ImplicitHate-stg2-irony,all
what 's the best way to wash down five hundred chocolates ? katrina .,ImplicitHate-stg2-irony,all
what 's the difference between feminists and hockey players ? hockey players shower after <number> periods .,ImplicitHate-stg2-irony,all
what 's the hardest part about being a muslim ? pilot school,ImplicitHate-stg2-irony,all
"the prophet mohammed and his wife walk into a pub and the barman says , "" sorry , mo , kids have to stay outside in the garden . """,ImplicitHate-stg2-irony,all
how did the jewish kid cheat on his math test ? he used the numbers on his arm .,ImplicitHate-stg2-irony,all
i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has to face me while being submissive .,ImplicitHate-stg2-irony,all
why is jesus probably black ? because he can not tell who was his real father .,ImplicitHate-stg2-irony,all
volkswagen gas emissions scandal . the germans are still trying to gas us .,ImplicitHate-stg2-irony,all
let 's be honest here . <repeat> the real reason why the great irish potato famine happened was because the irish figured out that they could also eat the potatoes .,ImplicitHate-stg2-irony,all
a gay muslim walks into a bar . <repeat> he ordered shots for everyone .,ImplicitHate-stg2-irony,all
what did hitler say to the defeated jewish cowboy ? reich for the sky !,ImplicitHate-stg2-irony,all
"shopkeeper runs the numbers . fifteen skinheads chased a pakistani into a shop and proceed to kick seven flavours of shit out of him . eventually , the police arrived and arrested everyone . one of the coppers walked over to the shop assistant and asked if he saw it all happen . when the clerk replied , "" yes , "" the cop asked why he did n't help out . "" i thought fifteen was enough , "" came the reply .",ImplicitHate-stg2-irony,all
